"timestamp","content","symbol"
"2021-09-24 14:16:48+00:00","$ONON way overvalued.","ONON"
"2021-09-27 02:05:09+00:00","#Watchlist  $AFRM, $ASAN, $DOCS, $DLO, $GLBE, $U, $SNAP, $PLAN, $CRM #IPO $FRSH, $TOST, $ONON Extra: $DOCN, $ABNB, $AMD","ONON"
"2021-09-27 17:49:58+00:00","$onon vs $deck fwiw neighbor is a runner &amp; i noticed his new On's and asked him about them (i knew he had hoka's prior) he said he liked them but liked his hoka's better and would be going back - 1 person's opinion only but figured id share.","ONON"
"2021-09-27 21:57:20+00:00","$COG - Hot Stocks: Oil stocks rally; $M hits high; $ASLN falls on data; $ONON dips; $RCAT wins contract Click on bio link for more details. #Stocks #Stock #stock","ONON"
"2021-09-28 00:35:25+00:00","Just reading @Wolfmetric IPO Profile of $ONON in tomorrow's Blitz and realized these are the Cloud Sneakers my wife says are life-changing","ONON"
"2021-09-28 14:23:31+00:00","Buying some $ONON Option on this thing are dead so stock it is.","ONON"
"2021-09-29 16:35:56+00:00","$ONON all time low, still 25% above pricing","ONON"
"2021-10-01 19:56:06+00:00","$ONON   such a great product, looking for a rebound back to mis $30s next week","ONON"
"2021-10-04 11:47:39+00:00","On Holding initiated with a Sell at Williams Trading $ONON","ONON"
"2021-10-04 12:47:10+00:00","+Initiations 10/4: $ACHV $BCYP $CLMT $EFTR $LASR $LPTX $MPLN $NRDY $OCDX $RNLX $SKIN $SUNL  . -Initiations 10/4: $ASTR $ONON $RUN","ONON"
"2021-10-04 15:55:43+00:00","$ONON Williams Capital analyst Sam Poser initiates coverage on On Holding with a Sell rating and announces Price Target of $25.","ONON"
"2021-10-04 18:45:30+00:00","$onon long","ONON"
"2021-10-05 16:06:04+00:00","Mkt Cap $ONON $10Bn Mkt Cap $ADDYY $60Bn  Mkt Cap $NKE $238Bn Sometimes fun to get a sense of the order of magnitude of related businesses.","ONON"
"2021-10-05 19:37:57+00:00","I believe $NKE has a lot more competition than the #market realizes at the moment from competitors such as $LULU, $CROX, $ONON, &amp; soon to #IPO $BIRD. All 4 competitors are growth stage #companies with strong #brands. - I am still bullish on #Nike #stock.","ONON"
