"symbol","timestamp","content","sentiment_score"
"KMX","2021-06-25 13:40:26+00:00","let's  do some math  Trillion dollars going to flood the market -- thanks Biden  more money in public means $PTON $KMX $CVNA $AMZN $FTCH = MORE SALES  $SPY $QQQ  Buy any dips  i'm missing out some other names",0.1779
"KMX","2021-06-25 13:41:20+00:00","I'm far from an expert, but anyone seeing this mini-run out of $SFT this morning and wondering if it's related to $KMX smashing their #earnings?  I bet it is! Shift earnings coming August 11.",0.0
"KMX","2021-06-25 13:46:27+00:00","Best performing large cap stocks at today's open Nike $NKE Carmax $KMX Aluminum $ACH Continental $CLR Nokia $NOK Vedanta $VEDL Cemex $CX Sunrun $RUN Vulcan $VMC Vipshop $VIPS United Rentals $URI Darling $DAR Arrival $ARVL Freeport $FCX Sasol $SSL PetroChina $PTR Argenx $ARGX",0.8957
"KMX","2021-06-25 13:53:09+00:00","Closed today: Winners:  $DRI, $NKE, $KMX, $PLUG Losers: $RAD,  Holding for next week $KBH, $FDX,",-0.0772
"KMX","2021-06-25 14:00:04+00:00","Unusually heavy option volume on today's open include $NKE, $KMX, $FDX, $ABBV, and $PH.",0.0
"KMX","2021-06-25 14:49:10+00:00","Increasing unusual call option volume: $SEAC $XERS $CLMT $WISH $TTD $NKE $KMX Increasing unusual put option volume: $CAG $BRZU $GTT $PSFE $ASAN $ABEV $JKS $WISH $KSS",0.0
"KMX","2021-06-25 15:00:04+00:00","Notable gainers among liquid option names this morning include $NKE (+13.4%), $KMX (+5.8%), $DRI (+4.0%), $ENPH (+3.9%), and $LNC (+2.7%),",0.0
"KMX","2021-06-25 15:02:34+00:00","$ZAAG Trend Spotter BUY 20 Day Moving Average BUY 20 - 50 Day MACD Oscillator BUY $LAZR $PIRS $FFHL $NKE $SPCE $PSFE $FDX $TTD $BB $SOFI $SRNE $GRVI $OSMT $KMX",0.0
"KMX","2021-06-25 15:04:56+00:00","#WallStreet 🇺🇸 Increasing unusual call #option volume: $SEAC $XERS $CLMT $WISH $TTD $NKE $KMX",0.0
"KMX","2021-06-25 15:05:45+00:00","$ZAAG 200 Day Moving Average BUY 100 - 200 Day MACD Oscillator BUY $LAZR $PIRS $FFHL $NKE $SPCE $PSFE $FDX $TTD $BB $SOFI $SRNE $GRVI $OSMT $KMX",0.0
"KMX","2021-06-25 15:08:18+00:00","CarMax Inc, $KMX, is up 5.8%",0.0
"KMX","2021-06-25 15:15:07+00:00","(Heavy Volume Gap Up opening) CarMax, Inc.( $KMX ) trading at $126.89",0.0
